symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
TOWN,Towne Bank,21.95999908,FALSE,2009,,25-Sep,9-Dec,5,5,6,6,25-Sep,9-Dec,6.893771061,1-Sep,31-Oct,5,6,5,6,20-May,19-Jul,3.944008475,3-Sep,18-Oct,2,9,2,9,5-Sep,20-Oct,5.134334694,22-Sep,22-Oct,5,6,5,6,25-Sep,25-Oct,3.354508102,29-Sep,14-Oct,7,4,7,4,29-Sep,14-Oct,4.634691091
TCNB,Town Center Bank Il,2.920000076,FALSE,2009,,7-May,21-Jul,8,8,3,3,7-May,21-Jul,8.799161543,1-May,30-Jun,6,5,6,5,1-May,30-Jun,4.248146051,7-May,21-Jun,8,3,8,3,7-May,21-Jun,9.041738415,10-May,9-Jun,7,4,7,4,10-May,9-Jun,8.043136939,9-Aug,24-Aug,4,7,4,7,9-Aug,24-Aug,3.389976842
TWCF,Town & Country Financial Corp,18.5,FALSE,2009,,5-Jul,18-Sep,4,4,7,7,5-Jul,18-Sep,6.060317522,20-Jul,18-Sep,4,7,4,7,20-Jul,18-Sep,4.346763063,3-Aug,17-Sep,5,6,5,6,3-Aug,17-Sep,2.808822076,2-Nov,2-Dec,4,7,4,7,13-Jul,12-Aug,4.39956484,26-May,10-Jun,4,7,4,7,29-Jul,13-Aug,3.081908837
TWER,Towerstream Corp,0.689999998,FALSE,2009,,20-Nov,3-Feb,4,4,7,7,20-Nov,3-Feb,10.77469396,10-May,9-Jul,4,7,4,7,10-May,9-Jul,8.054692205,23-May,7-Jul,3,8,3,8,23-May,7-Jul,9.214734043,10-May,9-Jun,5,6,5,6,10-May,9-Jun,10.33686228,7-Dec,22-Dec,5,6,5,6,7-Dec,22-Dec,5.88342254
TSEM,Tower Semiconductor Ltd,23.51000023,FALSE,2009,,29-Oct,12-Jan,6,6,5,5,29-Oct,12-Jan,6.060063233,1-Oct,30-Nov,6,5,6,5,1-Oct,30-Nov,6.387015733,28-Oct,12-Dec,8,3,8,3,28-Oct,12-Dec,3.402369649,30-Oct,29-Nov,8,3,8,3,30-Oct,29-Nov,7.886385089,8-Jul,23-Jul,8,3,8,3,8-Jul,23-Jul,5.904027297
TWRFF,Tower Resources Ltd,0.065099999,FALSE,2009,,14-Dec,27-Feb,4,4,7,7,14-Dec,27-Feb,7.097755233,10-Dec,8-Feb,3,8,3,8,10-Dec,8-Feb,6.876415399,21-Dec,4-Feb,4,7,4,7,21-Dec,4-Feb,7.957285424,22-Dec,21-Jan,3,8,3,8,22-Dec,21-Jan,10.07247556,7-Jun,22-Jun,4,7,4,7,7-Jun,22-Jun,8.511651449
TPRP,Tower Properties Co,20000,FALSE,2009,,24-Apr,8-Jul,5,5,6,6,24-Apr,8-Jul,-0.608051866,9-May,8-Jul,5,6,5,6,9-May,8-Jul,1.930749461,26-May,10-Jul,5,6,5,6,26-May,10-Jul,2.831128547,12-Jan,11-Feb,3,8,3,8,12-Jan,11-Feb,7.850098215,16-Jan,31-Jan,1,10,1,10,16-Jan,31-Jan,6.40039713
PBEGF,Touchstone Exploration Inc,1.620000005,FALSE,2009,,11-Aug,25-Oct,6,6,5,5,11-Aug,25-Oct,4.579066731,24-May,23-Jul,6,5,6,5,24-May,23-Jul,3.089841857,13-Mar,27-Apr,5,6,5,6,13-Mar,27-Apr,8.604611558,15-Mar,14-Apr,6,5,6,5,15-Mar,14-Apr,9.02918737,28-Mar,12-Apr,6,5,6,5,28-Mar,12-Apr,9.879027242
TSBA,Touchstone Bankshares Inc,8.829999924,FALSE,2009,,18-Mar,1-Jun,5,5,6,6,18-Mar,1-Jun,8.211780583,2-Apr,1-Jun,7,4,6,5,2-Apr,1-Jun,9.823820264,13-Apr,28-May,6,5,5,6,13-Apr,28-May,8.467992521,17-Apr,17-May,7,4,6,5,17-Apr,17-May,6.156372915,21-Apr,6-May,4,7,3,8,21-Apr,6-May,3.716292866
TGHI,Touchpoint Group Holdings Inc,0.02,FALSE,2009,,5-Nov,19-Jan,3,3,8,8,5-Nov,19-Jan,7.880569617,5-Nov,4-Jan,3,8,3,8,5-Nov,4-Jan,5.916718643,27-Sep,11-Nov,3,8,3,8,27-Sep,11-Nov,-78.0462195,12-Dec,11-Jan,4,7,4,7,12-Dec,11-Jan,5.09410681,25-Mar,9-Apr,5,6,5,6,25-Mar,9-Apr,8.620332721
TOTDY,TOTO Ltd,54.40000153,FALSE,2010,,5-Aug,19-Oct,4,4,6,6,6-Sep,20-Nov,7.799133398,23-Sep,22-Nov,4,6,4,6,29-Oct,28-Dec,6.478159779,15-Mar,29-Apr,5,5,5,5,23-May,7-Jul,4.438638639,1-Sep,1-Oct,7,3,7,3,24-May,23-Jun,4.917524585,16-Sep,1-Oct,6,4,6,4,10-Nov,25-Nov,3.555239528
TTFNF,Total SE,39.65999985,FALSE,2010,,20-Aug,3-Nov,6,6,4,4,21-Mar,4-Jun,2.636968411,25-Aug,24-Oct,6,4,6,4,20-Aug,19-Oct,2.130979005,3-Sep,18-Oct,6,4,6,4,1-Sep,16-Oct,1.254659872,29-Mar,28-Apr,5,5,5,5,29-Mar,28-Apr,3.011046171,13-Mar,28-Mar,7,3,6,4,15-Apr,30-Apr,2.238952288
TOT,Total SE,41.20999908,FALSE,2009,,15-Mar,29-May,6,6,5,5,6-Aug,20-Oct,2.542685217,19-Aug,18-Oct,6,5,6,5,10-Aug,9-Oct,0.656535389,1-Sep,16-Oct,5,6,5,6,18-Mar,2-May,4.211613353,28-Mar,27-Apr,5,6,5,6,28-Mar,27-Apr,1.607927297,29-Mar,13-Apr,7,4,7,4,29-Mar,13-Apr,1.557050762
TTPPF,Total Produce PLC,1.559999943,FALSE,2009,,11-Apr,25-Jun,5,5,6,6,11-Apr,25-Jun,8.830330693,11-Apr,10-Jun,5,6,5,6,11-Apr,10-Jun,8.647212249,21-Apr,5-Jun,5,6,5,6,2-Nov,17-Dec,5.612376535,21-Apr,21-May,5,6,5,6,20-Nov,20-Dec,3.280825371,7-Dec,22-Dec,4,7,4,7,7-Dec,22-Dec,2.35881297
TOTZF,Total Energy Services Inc,1.75,FALSE,2009,,14-May,28-Jul,6,6,5,5,13-May,27-Jul,2.991147679,12-Sep,11-Nov,6,5,6,5,12-Sep,11-Nov,5.92716196,19-Dec,2-Feb,4,7,4,7,2-Sep,17-Oct,3.713701591,31-Aug,30-Sep,4,7,4,7,31-Aug,30-Sep,5.549170406,20-Dec,4-Jan,1,10,1,10,18-Apr,3-May,3.27100481
TOSYY,Toshiba Corp,13.76000023,FALSE,2010,,22-Aug,5-Nov,5,5,5,5,2-Oct,16-Dec,4.221225477,5-Sep,4-Nov,6,4,6,4,5-Sep,4-Nov,4.236121233,16-Sep,31-Oct,5,5,5,5,16-Sep,31-Oct,4.251270636,1-Oct,31-Oct,6,4,6,4,1-Oct,31-Oct,5.59353171,8-Oct,23-Oct,7,3,7,3,8-Oct,23-Oct,2.126114863
TOSBF,Toshiba Corp,27.10000038,FALSE,2009,,22-Aug,5-Nov,5,5,6,6,22-Aug,5-Nov,3.443794828,12-Mar,11-May,6,5,6,5,5-Sep,4-Nov,4.116281143,13-Mar,27-Apr,5,6,5,6,24-May,8-Jul,5.829292754,25-Sep,25-Oct,7,4,7,4,2-Oct,1-Nov,6.251708869,16-Mar,31-Mar,8,3,8,3,3-Oct,18-Oct,4.656288958
TPZ,Tortoise Power & Energy Infra Fd Inc,9.670000076,FALSE,2009,,12-Nov,26-Jan,5,5,6,6,6-Dec,19-Feb,2.686001996,13-Nov,12-Jan,8,3,6,5,19-Mar,18-May,5.631893254,20-Mar,4-May,7,4,6,5,18-Mar,2-May,7.452592108,29-Mar,28-Apr,6,5,5,6,29-Mar,28-Apr,4.729809322,13-Apr,28-Apr,5,6,5,6,7-Apr,22-Apr,2.875068152
NTG,"Tortoise Midstream Energy Fund, Inc.",18.87000084,FALSE,2010,,27-Oct,10-Jan,5,5,5,5,6-Dec,19-Feb,6.324597265,8-Dec,6-Feb,7,3,5,5,8-Dec,6-Feb,6.198142427,18-Mar,2-May,7,3,7,3,18-Mar,2-May,10.26469069,11-Dec,10-Jan,6,4,6,4,11-Dec,10-Jan,7.438764966,18-Apr,3-May,6,4,6,4,18-Apr,3-May,6.60540161
TYG,Tortoise Energy Infrastructure Corp.,19.11000061,FALSE,2009,,6-Dec,19-Feb,7,6,4,5,6-Dec,19-Feb,5.655095528,18-Mar,17-May,6,5,6,5,17-Mar,16-May,10.39410067,17-Mar,1-May,5,6,5,6,17-Mar,1-May,7.618770874,15-Dec,14-Jan,5,6,5,6,15-Dec,14-Jan,4.697925516,18-Apr,3-May,7,4,7,4,18-Apr,3-May,5.112831585
TTLO,Torotel Inc,6.079999924,FALSE,2009,,24-Jul,7-Oct,5,5,6,6,24-Jul,7-Oct,16.88820714,5-Nov,4-Jan,6,5,6,5,5-Nov,4-Jan,19.74793318,29-Nov,13-Jan,8,3,8,3,29-Nov,13-Jan,21.1891472,11-Dec,10-Jan,7,4,7,4,11-Dec,10-Jan,17.19307559,20-Jul,4-Aug,5,6,5,6,20-Jul,4-Aug,7.646222205
TMTNF,Toromont Industries Ltd,65.40000153,FALSE,2010,,25-Jun,8-Sep,7,7,3,3,25-Jun,8-Sep,6.200271914,1-Jul,30-Aug,6,4,6,4,26-Jun,25-Aug,5.079773708,23-Jun,7-Aug,5,5,5,5,23-Jun,7-Aug,4.726943859,31-Jan,1-Mar,5,5,5,5,31-Jan,1-Mar,7.011261449,9-Feb,24-Feb,3,7,3,7,9-Feb,24-Feb,5.407359959
TORXF,Torex Gold Resources Inc,13.90999985,FALSE,2010,,18-Jun,1-Sep,6,6,4,4,18-Jun,1-Sep,6.197269619,23-Dec,21-Feb,7,3,7,3,23-Dec,21-Feb,11.57207348,6-Dec,20-Jan,7,3,7,3,6-Dec,20-Jan,8.791784238,16-Dec,15-Jan,6,4,6,4,16-Dec,15-Jan,11.50705159,27-Dec,11-Jan,8,2,8,2,27-Dec,11-Jan,8.495877372
TRCH,Torchlight Energy Resources Inc,0.289999992,FALSE,2010,,16-May,30-Jul,7,7,3,3,16-May,30-Jul,13.48938402,14-May,13-Jul,6,4,6,4,14-May,13-Jul,14.08052009,24-May,8-Jul,4,6,4,6,24-May,8-Jul,15.94448065,8-Jun,8-Jul,4,6,4,6,8-Jun,8-Jul,12.30175918,23-Jun,8-Jul,6,4,6,4,23-Jun,8-Jul,10.48074738
VREYF,TORC Oil & Gas Ltd,1.399999976,FALSE,2010,,10-Sep,24-Nov,4,4,6,6,30-Jan,14-Apr,1.427404216,10-Sep,9-Nov,5,5,5,5,5-Jul,3-Sep,-6.094758445,23-Mar,7-May,5,5,4,6,20-Mar,4-May,8.644916133,5-Apr,5-May,4,6,4,6,5-Apr,5-May,6.004664182,18-Dec,2-Jan,4,6,4,6,10-Oct,25-Oct,4.312469165
TRYIY,Toray Industries Inc,10.88000011,FALSE,2009,,8-Feb,23-Apr,7,7,4,4,11-Jul,24-Sep,3.837521526,31-Jul,29-Sep,6,5,6,5,1-Aug,30-Sep,4.230540879,15-Mar,29-Apr,4,7,4,7,14-Mar,28-Apr,4.040860613,18-Mar,17-Apr,7,4,7,4,2-Aug,1-Sep,3.460178121,18-Mar,2-Apr,5,6,5,6,16-Mar,31-Mar,3.173228845
TORM,TOR Minerals International Inc,1.049999952,FALSE,2009,,17-Mar,31-May,5,5,6,6,17-Mar,31-May,10.79569015,13-Apr,12-Jun,7,4,7,4,13-Apr,12-Jun,12.95871823,18-Mar,2-May,5,6,5,6,18-Mar,2-May,6.814861671,8-Apr,8-May,5,6,5,6,8-Apr,8-May,12.62791263,13-Apr,28-Apr,5,6,5,6,13-Apr,28-Apr,5.147413043
TOPPY,Toppan Printing Co Ltd,7.099999905,FALSE,2009,,12-Mar,26-May,7,7,4,4,18-Nov,1-Feb,4.57549126,18-Mar,17-May,6,5,6,5,18-Mar,17-May,4.764258247,10-Apr,25-May,5,6,5,6,10-Apr,25-May,4.548195396,11-Apr,11-May,8,3,8,3,11-Apr,11-May,2.989976186,18-Mar,2-Apr,5,6,5,6,21-Dec,5-Jan,2.057589584
TOPZ,Topaz Resources Inc,0.104999997,FALSE,2010,,12-Nov,26-Jan,3,3,7,7,12-Nov,26-Jan,-323.297516,9-Aug,8-Oct,5,5,5,5,9-Aug,8-Oct,13.33870877,24-Aug,8-Oct,6,4,6,4,24-Aug,8-Oct,22.10496471,11-May,10-Jun,6,4,6,4,11-May,10-Jun,23.02589751,15-Apr,30-Apr,6,4,6,4,15-Apr,30-Apr,13.48838713
TOPS,TOP Ships Inc,1.120000005,FALSE,2009,,2-Nov,16-Jan,3,3,8,8,2-Nov,16-Jan,-54.69433602,7-Mar,6-May,4,7,4,7,7-Mar,6-May,-15.53305115,2-Mar,16-Apr,5,6,5,6,2-Mar,16-Apr,-20.2102105,17-Oct,16-Nov,5,6,5,6,17-Oct,16-Nov,-27.54966058,2-Jan,17-Jan,7,4,7,4,2-Jan,17-Jan,7.319423675
TROLB,Tootsie Roll Industries Inc,29,FALSE,2010,,19-Sep,3-Dec,5,3,5,7,25-Jun,8-Sep,-11.51946278,23-Sep,22-Nov,1,9,1,9,18-Mar,17-May,10.93721059,26-Sep,10-Nov,2,8,2,8,14-Mar,28-Apr,8.40955171,27-Sep,27-Oct,1,9,1,9,14-Oct,13-Nov,1.874376976,23-Feb,9-Mar,2,8,2,8,16-Oct,31-Oct,0.935633482
TR,Tootsie Roll Industries Inc,31.98999977,FALSE,2009,,21-Oct,4-Jan,5,5,6,6,21-Sep,5-Dec,4.46078063,21-Oct,20-Dec,7,4,7,4,21-Oct,20-Dec,4.652772618,9-Nov,24-Dec,4,7,4,7,9-Nov,24-Dec,4.497886603,2-Nov,2-Dec,5,6,5,6,2-Nov,2-Dec,3.376693511,24-Jun,9-Jul,3,8,3,8,24-Jun,9-Jul,2.786092867
TNGL,Tonogold Resources Inc,0.379999995,FALSE,2009,,20-Mar,3-Jun,5,5,6,6,20-Mar,3-Jun,19.01634526,18-Apr,17-Jun,7,4,7,4,18-Apr,17-Jun,19.15437934,23-Mar,7-May,5,6,5,6,23-Mar,7-May,19.92063337,21-May,20-Jun,7,4,7,4,21-May,20-Jun,15.61856806,23-Apr,8-May,3,8,3,8,23-Apr,8-May,17.01463458
TXIC,Tongxin International Ltd,0.02,FALSE,2009,,6-Jul,19-Sep,2,2,9,9,6-Jul,19-Sep,9.820431474,10-Nov,9-Jan,4,7,4,7,10-Nov,9-Jan,-12.29910825,5-Aug,19-Sep,6,5,6,5,5-Aug,19-Sep,8.068830444,18-May,17-Jun,4,7,4,7,18-May,17-Jun,13.30985334,8-Jun,23-Jun,4,7,4,7,8-Jun,23-Jun,14.99584153
TMOAF,TomTom NV,7.53000021,FALSE,2009,,6-Jul,19-Sep,4,4,7,7,6-Jul,19-Sep,11.03721508,13-Jul,11-Sep,3,8,3,8,13-Jul,11-Sep,11.77017847,20-Mar,4-May,4,7,4,7,20-Mar,4-May,7.951188678,11-Jul,10-Aug,7,4,7,4,11-Jul,10-Aug,9.054080422,14-Jul,29-Jul,8,3,8,3,14-Jul,29-Jul,7.971793574
TMRAY,Tomra Systems ASA,41.79999924,FALSE,2009,,27-Jan,11-Apr,8,8,3,3,27-Jan,11-Apr,10.1445649,16-Feb,16-Apr,9,2,9,2,16-Feb,16-Apr,10.19318639,8-Mar,22-Apr,6,5,6,5,8-Mar,22-Apr,6.11422017,17-Mar,16-Apr,6,5,6,5,17-Mar,16-Apr,6.923112839,10-Feb,25-Feb,5,6,5,6,10-Feb,25-Feb,4.542644026
TMRAF,Tomra Systems ASA,41.59999847,FALSE,2010,,15-Mar,29-May,8,8,2,2,1-Feb,16-Apr,10.10083219,22-Mar,21-May,8,2,8,2,26-Dec,24-Feb,8.43335717,23-Mar,7-May,5,5,5,5,10-Jan,24-Feb,7.448648094,11-Feb,12-Mar,4,6,4,6,11-Feb,12-Mar,6.265804819,21-Apr,6-May,3,7,3,7,10-Feb,25-Feb,5.956264123
TMP,Tompkins Financial Corp,66.58999634,FALSE,2009,,22-Oct,5-Jan,6,6,5,5,9-Nov,23-Jan,3.432278036,2-Oct,1-Dec,5,6,5,6,2-Oct,1-Dec,5.930591422,22-May,6-Jul,4,7,4,7,22-May,6-Jul,3.104031498,26-Sep,26-Oct,5,6,5,6,26-Sep,26-Oct,2.874489652,1-Nov,16-Nov,6,5,6,5,27-Sep,12-Oct,1.534085313
TOMZ,TOMI Environmental Solutions Inc,4.449999809,FALSE,2009,,29-May,12-Aug,5,5,6,6,29-May,12-Aug,11.42708654,28-May,27-Jul,4,7,4,7,28-May,27-Jul,9.408602386,22-Jun,6-Aug,4,7,4,7,22-Jun,6-Aug,16.66257213,13-Jul,12-Aug,3,8,3,8,13-Jul,12-Aug,16.85006649,11-Feb,26-Feb,6,5,6,5,11-Feb,26-Feb,7.817906783
TMBXF,Tombstone Exploration Corp,2.24000001,FALSE,2009,,10-Mar,24-May,5,5,6,6,10-Mar,24-May,18.8318931,25-Mar,24-May,7,4,7,4,25-Mar,24-May,22.03412396,9-Apr,24-May,5,6,5,6,9-Apr,24-May,17.86022258,27-Oct,26-Nov,5,6,5,6,27-Oct,26-Nov,8.928118225,9-May,24-May,5,6,5,6,9-May,24-May,21.97393722
TOL,Toll Brothers Inc,47.24000168,FALSE,2009,,7-Nov,21-Jan,8,8,3,3,2-Nov,16-Jan,8.0936166,9-Nov,8-Jan,7,4,7,4,9-Nov,8-Jan,6.341591988,14-Dec,28-Jan,8,3,8,3,14-Dec,28-Jan,6.502697046,3-Nov,3-Dec,7,4,7,4,3-Nov,3-Dec,5.142476011,14-Dec,29-Dec,9,2,9,2,14-Dec,29-Dec,3.430430738
TKURF,Tokyu Reit Inc,1480,FALSE,2010,,17-Nov,31-Jan,5,0,5,10,25-Sep,9-Dec,2.173807958,2-Dec,31-Jan,5,5,0,10,10-Oct,9-Dec,2.173807958,17-Dec,31-Jan,5,5,0,10,25-Oct,9-Dec,2.173807958,2-Jan,1-Feb,3,7,0,10,9-Nov,9-Dec,2.173807958,16-Jan,31-Jan,0,10,0,10,13-Nov,28-Nov,1.756793779
TOKUF,Tokyu Corp,12.39000034,FALSE,2009,,28-Feb,13-May,2,2,9,9,14-Jun,28-Aug,5.937861725,27-Feb,27-Apr,3,8,3,8,13-Jun,12-Aug,4.589939262,14-Mar,28-Apr,2,9,2,9,4-Jun,19-Jul,4.877710675,7-Mar,6-Apr,2,9,2,9,9-Jun,9-Jul,4.202371535,19-Sep,4-Oct,1,10,1,10,25-Jun,10-Jul,2.417845782
TKGSY,Tokyo Gas Co Ltd,12.82999992,FALSE,2010,,17-Jan,1-Apr,6,6,4,4,17-Jan,1-Apr,5.751055688,1-Feb,1-Apr,8,2,8,2,1-Feb,1-Apr,5.670023589,16-Feb,1-Apr,7,3,7,3,16-Feb,1-Apr,4.704047773,5-Mar,4-Apr,6,4,6,4,2-Mar,1-Apr,3.092157658,17-Mar,1-Apr,4,6,4,6,17-Mar,1-Apr,3.103006158
TOELY,Tokyo Electron Ltd,77.15000153,FALSE,2010,,21-Sep,5-Dec,6,6,4,4,6-Oct,20-Dec,10.48829484,1-Oct,30-Nov,9,1,9,1,2-Oct,1-Dec,11.3382474,5-Oct,19-Nov,5,5,5,5,5-Oct,19-Nov,9.496931596,6-Oct,5-Nov,6,4,6,4,6-Oct,5-Nov,8.266820031,6-Feb,21-Feb,6,4,6,4,6-Feb,21-Feb,4.087376741
TOELF,Tokyo Electron Ltd,307.5,FALSE,2010,,13-Mar,27-May,3,6,7,4,4-Oct,18-Dec,12.33010804,31-Mar,30-May,1,9,8,2,4-Oct,3-Dec,10.45964347,31-Mar,15-May,4,6,5,5,4-Oct,18-Nov,8.74873316,2-Apr,2-May,5,5,4,6,25-Oct,24-Nov,6.885631148,15-Mar,30-Mar,3,7,3,7,29-May,13-Jun,2.845918508
TKECF,Tokyo Electric Power Co Holdings,2.700000048,FALSE,2010,,26-May,9-Aug,2,2,8,8,26-May,9-Aug,1.51143407,12-Jun,11-Aug,3,7,3,7,12-Jun,11-Aug,3.77257488,28-Jun,12-Aug,3,7,3,7,28-Jun,12-Aug,5.219369589,30-Jun,30-Jul,5,5,5,5,30-Jun,30-Jul,3.911130103,5-Apr,20-Apr,7,3,7,3,5-Apr,20-Apr,6.646516596
TKECY,Tokyo Electric Power Co Holdings,2.75999999,FALSE,2010,,1-Aug,15-Oct,1,1,9,9,1-Aug,15-Oct,-7.622787539,14-Jul,12-Sep,1,9,1,9,14-Jul,12-Sep,2.16267176,27-Jul,10-Sep,4,6,4,6,27-Jul,10-Sep,1.90437475,24-Aug,23-Sep,5,5,5,5,24-Aug,23-Sep,4.798623486,25-Aug,9-Sep,4,6,4,6,25-Aug,9-Sep,6.598076372
TKOMY,Tokio Marine Holdings Inc,53.72000122,FALSE,2009,,23-May,6-Aug,6,6,5,5,23-May,6-Aug,3.573673931,2-Oct,1-Dec,8,3,8,3,2-Oct,1-Dec,5.518552779,14-Mar,28-Apr,7,4,7,4,20-Oct,4-Dec,4.782433347,30-Oct,29-Nov,8,3,8,3,4-Nov,4-Dec,4.429775972,7-Feb,22-Feb,9,2,9,2,7-Feb,22-Feb,2.522999019
TKOMF,Tokio Marine Holdings Inc,50.02999878,FALSE,2010,,28-Mar,11-Jun,5,5,5,5,9-Sep,23-Nov,5.208152229,24-Mar,23-May,5,5,5,5,19-Sep,18-Nov,4.616821484,24-Mar,8-May,4,6,4,6,4-Oct,18-Nov,4.197951596,24-Mar,23-Apr,4,6,6,4,19-Oct,18-Nov,3.860260329,17-Mar,1-Apr,3,7,2,8,13-Apr,28-Apr,3.588436131
TOGL,Toga Ltd,8.109999657,FALSE,2009,,21-Apr,5-Jul,3,3,6,6,21-Apr,5-Jul,26.53784212,21-Apr,20-Jun,3,6,3,6,21-Apr,20-Jun,26.50371686,12-May,26-Jun,3,6,3,6,12-May,26-Jun,22.51737881,3-Jun,3-Jul,4,5,4,5,3-Jun,3-Jul,17.36639979,5-Jun,20-Jun,3,6,3,6,5-Jun,20-Jun,11.7349998
TOFB,Tofutti Brands Inc,1.980000019,FALSE,2009,,9-Apr,23-Jun,6,6,5,5,9-Apr,23-Jun,8.524359787,3-Dec,1-Feb,7,4,7,4,3-Dec,1-Feb,6.645523316,11-Apr,26-May,8,3,8,3,11-Apr,26-May,10.02409306,11-Apr,11-May,8,3,8,3,11-Apr,11-May,7.22151206,8-Apr,23-Apr,5,6,5,6,8-Apr,23-Apr,6.975318076
TNRK,TNR Technical Inc,12.89999962,FALSE,2009,,18-Mar,1-Jun,5,5,6,6,18-Mar,1-Jun,8.109935286,27-Mar,26-May,3,8,3,8,19-Mar,18-May,8.267213146,8-Nov,23-Dec,3,8,3,8,27-Mar,11-May,7.844253548,7-Oct,6-Nov,1,10,1,10,7-Oct,6-Nov,4.713290139,18-Oct,2-Nov,1,10,1,10,18-Oct,2-Nov,3.361828922
TRRXF,TNR Gold Corp,0.039299998,FALSE,2010,,11-Dec,24-Feb,7,7,3,3,11-Dec,24-Feb,17.61285762,12-Dec,10-Feb,6,4,6,4,12-Dec,10-Feb,17.10750334,7-Dec,21-Jan,5,5,5,5,7-Dec,21-Jan,14.18889192,12-Dec,11-Jan,5,5,5,5,12-Dec,11-Jan,23.33471674,9-Apr,24-Apr,5,5,5,5,9-Apr,24-Apr,16.49547189
TMKOY,TMK PAO,2.109999895,FALSE,2010,,25-May,8-Aug,2,2,8,8,20-Apr,4-Jul,4.384398225,6-Jun,5-Aug,3,7,3,7,21-Dec,19-Feb,3.223105809,20-Jun,4-Aug,3,7,3,7,19-Dec,2-Feb,4.578133061,23-Jun,23-Jul,4,6,4,6,16-Dec,15-Jan,2.789098724,23-Jun,8-Jul,3,7,2,8,26-Mar,10-Apr,3.036717451
TJX,TJX Companies Inc,61.56000137,FALSE,2009,,27-Jun,10-Sep,9,9,2,2,27-Jun,10-Sep,7.465472373,27-Jun,26-Aug,10,1,10,1,27-Jun,26-Aug,6.300838585,21-Jan,6-Mar,8,3,7,4,6-Aug,20-Sep,5.81970864,31-Jan,1-Mar,7,4,7,4,31-Jan,1-Mar,5.333746009,19-Mar,3-Apr,7,4,7,4,19-Mar,3-Apr,2.300998904
AXLE,TJT Inc,0.230000004,FALSE,2009,,7-Aug,21-Oct,5,5,6,6,7-Aug,21-Oct,14.62633905,22-Jul,20-Sep,5,6,5,6,22-Jul,20-Sep,15.33742793,6-May,20-Jun,5,6,5,6,6-May,20-Jun,4.584303822,22-May,21-Jun,5,6,5,6,22-May,21-Jun,6.201085904,11-Aug,26-Aug,3,8,3,8,11-Aug,26-Aug,9.074372568
TIXC,Tix Corp,0.200000003,FALSE,2009,,24-May,7-Aug,6,6,5,5,22-May,5-Aug,6.709029758,8-Jun,7-Aug,6,5,5,6,25-Feb,25-Apr,-15.88488812,23-Jun,7-Aug,5,6,4,7,10-Mar,24-Apr,4.582622033,8-Jul,7-Aug,5,6,4,7,10-Apr,10-May,4.901602166,22-Jul,6-Aug,7,4,7,4,22-Jul,6-Aug,5.678327037
TVTY,Tivity Health Inc,15.97999954,FALSE,2009,,4-Nov,18-Jan,7,7,4,4,4-Nov,18-Jan,8.766267867,6-Nov,5-Jan,6,5,6,5,6-Nov,5-Jan,6.504565579,20-Jun,4-Aug,7,4,7,4,20-Jun,4-Aug,8.761215785,4-Nov,4-Dec,7,4,7,4,4-Nov,4-Dec,9.060363251,23-Jul,7-Aug,6,5,6,5,23-Jul,7-Aug,6.992712651
TTHG,Titanium Holdings Group Inc,0.25,FALSE,2009,,1-Jul,14-Sep,6,6,5,5,1-Jul,14-Sep,10.94125592,7-Aug,6-Oct,5,6,5,6,7-Aug,6-Oct,8.236800065,1-Dec,15-Jan,4,7,4,7,1-Dec,15-Jan,6.315207979,16-Dec,15-Jan,3,8,3,8,16-Dec,15-Jan,8.419612634,31-Dec,15-Jan,5,6,5,6,31-Dec,15-Jan,8.249242131
TITUF,Titanium Corp Inc,0.189999998,FALSE,2009,,7-Mar,21-May,4,4,7,7,7-Mar,21-May,7.530814867,8-Mar,7-May,4,7,4,7,8-Mar,7-May,14.66017184,3-Jun,18-Jul,5,6,5,6,3-Jun,18-Jul,7.712130586,18-Mar,17-Apr,4,7,4,7,18-Mar,17-Apr,9.770436081,28-Oct,12-Nov,3,8,3,8,28-Oct,12-Nov,5.73138949
