,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,adj_downs
622,EBR,Centrais Eletricas Brasileiras SA,6.03000021,FALSE,2009,,17-Nov,31-Jan,6,6
623,EBR.B,Centrais Eletricas Brasileiras SA,$6.21 ,TRUE,,No data fetched for symbol EBR.B using YahooDailyReader,,,,
624,CEDWY,Centrais Eletricas de Santa Catarina SA,$4.15 ,TRUE,,'Date',,,,
625,CEE,"CENTRAL & EASTERN EUROPE FUND, INC.",22.60000038,FALSE,2009,,28-Aug,11-Nov,7,5
626,NDENF,Central African Gold Inc,0.074900001,TRUE,2014,,,,,
627,CBCY,Central Bancompany,570,TRUE,2012,,,,,
628,CBCYB,Central Bancompany,575,TRUE,2012,,,,,
629,CBSI,Central Bancshares Inc (Texas),7974,TRUE,2012,,,,,
630,CBSU,Central Bank Corp,20.5,TRUE,2012,,,,,
631,ENGY,Central Energy Partners LP,0.0076,TRUE,2012,,,,,
632,CETV,Central European Media Enterprises Ltd,4.570000172,FALSE,2009,,13-Nov,27-Jan,5,7
633,CFDB,Central Federal Bancshares Inc,$15.70 ,TRUE,,No data fetched for symbol CFDB using YahooDailyReader,,,,
634,CENT,Central Garden & Pet Co,41.47000122,FALSE,2009,,22-Nov,5-Feb,7,5
635,CENTA,Central Garden & Pet Co,37.41999817,FALSE,2009,,13-May,27-Jul,6,6
636,GTU,Central Gold-Trust,$39.42 ,TRUE,,'Date',,,,
637,CJPRF,Central Japan Railway Co,152.3999939,TRUE,2013,,,,,
638,CJPRY,Central Japan Railway Co,13.43999958,FALSE,2009,,15-Mar,29-May,6,6
639,CTNR,Central Natural Resources Inc,5.25,FALSE,2009,,27-Oct,10-Jan,3,9
640,CPF,Central Pacific Financial Corp,16.62999916,FALSE,2009,,17-Sep,1-Dec,5,7
641,CPPBY,Central Pattana PCL,$22.88 ,TRUE,,No data fetched for symbol CPPBY using YahooDailyReader,,,,
642,CTP,Central Petroleum Ltd,0.090000004,TRUE,2013,,,,,
643,CEPU,Central Puerto SA,2.349999905,TRUE,2018,,,,,
644,CRGDF,Central Rand Gold Ltd,$0.03 ,TRUE,,No data fetched for symbol CRGDF using YahooDailyReader,,,,
645,CET,Central Securities Corp,29.29999924,FALSE,2009,,10-Dec,23-Feb,9,3
646,CSTW,Central Steel & Wire Co,608,TRUE,2012,,,,,
647,CVCY,Central Valley Community Bancorp,14.36999989,FALSE,2009,,22-Apr,6-Jul,7,5
648,CTEUY,Centrenergo PJSC,$40.37 ,TRUE,,No data fetched for symbol CTEUY using YahooDailyReader,,,,
649,CTTTF,Centrex Metals Ltd,$0.07 ,TRUE,,No data fetched for symbol CTTTF using YahooDailyReader,,,,
650,CTRCQ,Centric Brands Inc,0.02,FALSE,2009,,27-Jan,11-Apr,7,5
651,CFCX,Centric Financial Corp,7.5,TRUE,2015,,,,,
652,CPYYF,Centrica PLC,0.569999993,FALSE,2009,,6-May,20-Jul,4,8
653,CPYYY,Centrica PLC,2.25999999,FALSE,2009,,15-Mar,29-May,4,8
654,CENEF,Centron Telecom International Holding Ltd,$0.06 ,TRUE,,No data fetched for symbol CENEF using YahooDailyReader,,,,
655,CTRTF,Centrotec SE,16.81710052,TRUE,2020,,,,,
656,CPHVF,Centrotherm international AG,$2.89 ,TRUE,,No data fetched for symbol CPHVF using YahooDailyReader,,,,
657,CFCB,Centrue Financial Corp,$27.73 ,TRUE,,'Date',,,,
658,LEU,Centrus Energy Corp,10.03999996,FALSE,2009,,15-May,29-Jul,7,5
659,CTMUF,Centurion Minerals Ltd,0.05398,TRUE,2017,,,,,
660,CENX,Century Aluminum Co,8.880000114,FALSE,2009,,8-Dec,21-Feb,6,6
661,CNBKA,Century Bancorp Inc,78.05000305,FALSE,2009,,6-Sep,20-Nov,5,7
662,CNBKB,Century Bancorp Inc,$40.32 ,TRUE,,No data fetched for symbol CNBKB using YahooDailyReader,,,,
663,CNTY,Century Casinos Inc,5.409999847,FALSE,2009,,19-Nov,2-Feb,6,6
664,CCOB,Century Cobalt Corp,0.0197,TRUE,2011,,,,,
665,CCS,Century Communities Inc,42.61000061,TRUE,2014,,,,,
666,CEYFF,Century Energy Ltd,$0.05 ,TRUE,,No data fetched for symbol CEYFF using YahooDailyReader,,,,
667,CYFL,Century Financial Corp,20.37999916,FALSE,2009,,31-Mar,14-Jun,8,4
668,CEUMF,Century Global Commodities Corp,0.141900003,TRUE,2014,,,,,
669,CTUY,Century Next Financial Corp,25.89999962,FALSE,2010,,14-Apr,28-Jun,5,6
670,CVEI,Cenveo Enterprises Inc,12.125,TRUE,2020,,,,,
671,CVOVQ,Cenveo Inc,0.015,TRUE,2012,,,,,
672,CPHD,Cepheid,$52.95 ,TRUE,,'Date',,,,
673,CEQXF,Cequence Energy Ltd,$0.10 ,TRUE,,No data fetched for symbol CEQXF using YahooDailyReader,,,,
674,CRNT,Ceragon Networks Ltd,2.319999933,FALSE,2009,,20-Nov,3-Feb,7,5
675,CISO,Cerberus Cyber Sentinel Corp,2.049999952,TRUE,2020,,,,,
676,CBBT,Cerebain Biotech Corp,0.015900001,TRUE,2012,,,,,
677,CERC,Cerecor Inc,2.210000038,TRUE,2015,,,,,
678,CRNC,Cerence Inc,65.97000122,TRUE,2019,,,,,
679,CERPQ,Cereplast Inc,0.023800001,FALSE,2009,,3-Jan,18-Mar,7,5
680,CERGF,Ceres Global Ag Corp,2.859999895,FALSE,2010,,24-May,7-Aug,5,6
681,CPWHF,Ceres Power Holdings PLC,9.835000038,FALSE,2010,,8-Apr,22-Jun,6,5
682,CERE,Cerevel Therapeutics Holdings Inc,12.28999996,TRUE,2020,,,,,
683,CDAY,Ceridian HCM Holding Inc,95.86000061,TRUE,2018,,,,,
684,CRMK,Cermetek Microelectronics Inc,0.012,TRUE,2012,,,,,
685,CERN,Cerner Corp,75.45999908,FALSE,2009,,13-May,27-Jul,8,4
686,GPPRF,Cerro De Pasco Resources Inc,0.289999992,TRUE,2018,,,,,
687,CEGMF,Cerro Grande Mining Corp,0.02,TRUE,2012,,,,,
688,CPSJF,Cerro Mining Corp,0.220359996,TRUE,2012,,,,,
689,CTVEF,Certive Solutions Inc,0.045000002,TRUE,2013,,,,,
690,CERS,Cerus Corp,6.079999924,FALSE,2009,,8-Dec,21-Feb,8,4
691,CVMTY,Cerved Group SpA,14.31000042,TRUE,2016,,,,,
692,CVMTF,Cerved Group SpA,$7.61 ,TRUE,,'Date',,,,
693,CSQPF,Cervus Equipment Corp,7.514999866,TRUE,2012,,,,,
694,CESDF,CES Energy Solutions Corp,0.670000017,FALSE,2010,,14-Mar,28-May,3,8
695,CESX,CES Synergies Inc,0.008,TRUE,2014,,,,,
696,CESDY,CESP - Cia Energetica de Sao Paulo,$5.70 ,TRUE,,No data fetched for symbol CESDY using YahooDailyReader,,,,
697,CESJF,CESP - Cia Energetica de Sao Paulo,$3.01 ,TRUE,,'Date',,,,
698,CSQSY,CESP - Cia Energetica de Sao Paulo,$6.95 ,TRUE,,No data fetched for symbol CSQSY using YahooDailyReader,,,,
699,CTBPF,CETIP SA Mercados Organizados,$11.91 ,TRUE,,No data fetched for symbol CTBPF using YahooDailyReader,,,,
700,CHHVF,Ceva Holdings LLC,$475.00 ,TRUE,,No data fetched for symbol CHHVF using YahooDailyReader,,,,
701,CEVA,CEVA Inc,40.75,FALSE,2009,,10-Nov,24-Jan,6,6
702,CVLGF,CEVA Logistics AG,$29.95 ,TRUE,,No data fetched for symbol CVLGF using YahooDailyReader,,,,
703,CYLYF,Ceylon Graphite Corp,0.228200004,FALSE,2009,,16-Dec,1-Mar,3,9
704,CEZZY,CEZ a.s,$16.60 ,TRUE,,No data fetched for symbol CEZZY using YahooDailyReader,,,,
705,CZAVF,CEZ a.s,19.07999992,TRUE,2012,,,,,
706,CEZYY,CEZ a.s,9.899999619,TRUE,2018,,,,,
707,CFBK,CF Bankshares Inc,14.64000034,FALSE,2009,,23-Dec,8-Mar,7,5
708,CGFEF,CF Energy Corp,0.419999987,FALSE,2010,,17-Dec,2-Mar,3,8
709,CFFA,CF Finance Acquisition Corp,10.32999992,TRUE,2019,,,,,
710,CFII,CF Finance Acquisition Corp II,9.800000191,TRUE,2020,,,,,
711,CF,CF Industries Holdings Inc,30.88999939,FALSE,2009,,7-Jul,20-Sep,5,7
712,CPGXF,CFAO,$40.83 ,TRUE,,No data fetched for symbol CPGXF using YahooDailyReader,,,,
713,CNFN,CFN Enterprises Inc,0.064999998,FALSE,2009,,30-Oct,13-Jan,6,6
714,CFFMF,CFOAM Ltd,0.014,TRUE,2017,,,,,
715,CPGZF,CG Power & Industrial Solutions Ltd,0.100000001,TRUE,2017,,,,,
716,CGEI,CGE Energy Inc,0.200000003,FALSE,2009,,22-May,5-Aug,6,6
717,CGGYY,CGG,0.84740001,FALSE,2009,,6-Aug,20-Oct,5,7
718,CGPVF,CGG,1,FALSE,2009,,27-Nov,10-Feb,5,7
719,GIB,CGI Inc,68.41000366,FALSE,2009,,29-Mar,12-Jun,8,4
720,CGNMF,CGN Mining Co Ltd,$0.02 ,TRUE,,No data fetched for symbol CGNMF using YahooDailyReader,,,,
721,CGEGF,CGN New Energy Holdings Co Ltd,0.119999997,TRUE,2020,,,,,
722,CGNWF,CGN Power Co Ltd,0.200000003,TRUE,2020,,,,,
723,CGXEF,CGX Energy Inc,0.319999993,FALSE,2009,,1-Nov,15-Jan,5,7
724,CKPCF,CH. Karnchang PCL,$0.71 ,TRUE,,No data fetched for symbol CKPCF using YahooDailyReader,,,,
725,CHKKF,Chakana Copper Corp,0.419999987,TRUE,2018,,,,,
726,CGMLF,Chalice Gold Mines Ltd,2.440000057,TRUE,2012,,,,,
727,CFIGY,Challenger Ltd,67.55000305,TRUE,2012,,,,,
728,CFIGF,Challenger Ltd,2.980000019,TRUE,2020,,,,,
729,CPHT,Champaign Telephone Co,22,FALSE,2009,,19-Aug,2-Nov,1,10
730,SHRMF,Champignon Brands Inc,0.474999994,TRUE,2020,,,,,
731,CBRSF,Champion Bear Resources Ltd,0.079999998,FALSE,2009,,13-Apr,27-Jun,6,6
732,CCMS,Champion Communication Services Inc,$0.01 ,TRUE,,No data fetched for symbol CCMS using YahooDailyReader,,,,
733,CHMP,Champion Industries Inc,2.220000029,FALSE,2009,,8-Jul,21-Sep,4,8
734,CHAM,Champion Investments Inc,0.200000003,TRUE,2012,,,,,
735,CHPRF,Champion Iron Ltd,2.920000076,TRUE,2014,,,,,
736,CMPNF,Champion Real Estate Investment Trust,0.479999989,FALSE,2010,,16-Nov,30-Jan,6,5
737,CPIHF,Champion Technology Holdings Ltd,0.01,TRUE,2012,,,,,
738,CWOC,Champion Winkler Oil Corp,4.099999905,FALSE,2009,,7-Feb,23-Apr,1,9
739,CSBR,Champions Oncology Inc,10.64000034,FALSE,2009,,19-Dec,4-Mar,4,8
740,CHX,ChampionX Corp,10.39000034,TRUE,2018,,,,,
741,CHAG,Chancellor Group Inc,0.011,FALSE,2010,,17-Jun,31-Aug,2,9
742,CNGFF,Change Financial Ltd,0.092,TRUE,2018,,,,,
743,CHNG,Change Healthcare Inc,16.37000084,TRUE,2019,,,,,
744,CGMOF,Changmao Biochemical Engineering Co Ltd,$0.21 ,TRUE,,No data fetched for symbol CGMOF using YahooDailyReader,,,,
745,CMIM,Changming Industrial Management Group Holding Inc,0.50999999,FALSE,2009,,8-Feb,23-Apr,3,9
746,CSJT,Changsheng International Group Ltd,2,TRUE,2020,,,,,
747,CYOU,Changyou.com Ltd,$10.74 ,TRUE,,No data fetched for symbol CYOU using YahooDailyReader,,,,
748,REHB,Channel Holdings Inc,0.680000007,FALSE,2010,,5-Jul,18-Sep,2,9
749,ECOM,ChannelAdvisor Corp,13.82999992,TRUE,2013,,,,,
750,BURG,Chanticleer Holdings Inc,$0.34 ,TRUE,,No data fetched for symbol BURG using YahooDailyReader,,,,
751,CMGHF,Chaoda Modern Agriculture (Holdings) Ltd,0.007,FALSE,2010,,6-Sep,20-Nov,7,4
752,CMGHY,Chaoda Modern Agriculture (Holdings) Ltd,0.289999992,FALSE,2010,,28-Sep,12-Dec,4,7
753,CWWGF,Chaowei Power Holdings Ltd,0.423900008,TRUE,2013,,,,,
754,CHAPQ,Chaparral Energy Inc,0.035,TRUE,2020,,,,,
755,CHHP,Chaparral Energy Inc,$15.50 ,TRUE,,No data fetched for symbol CHHP using YahooDailyReader,,,,
756,CGROF,Character Group (The) PLC,3.900000095,TRUE,2014,,,,,
757,CHRA,Charah Solutions Inc,2.75,TRUE,2018,,,,,
758,CHAQ,Chardan Healthcare Acquisition 2 Corp,9.800000191,TRUE,2020,,,,,
759,CHRXF,Chargeurs SA,16.79999924,TRUE,2020,,,,,
760,OIGLF,Chariot Oil & Gas Ltd,0.140000001,FALSE,2010,,8-Feb,23-Apr,4,7
761,CHRLF,Charle Co Ltd,3.25,TRUE,2020,,,,,
762,CNLMF,Charlemagne Capital Ltd,$0.16 ,TRUE,,'Date',,,,
763,CTHR,Charles & Colvard Ltd,1.039999962,FALSE,2009,,20-Nov,3-Feb,6,6
764,CRL,Charles River Laboratories International Inc,239.0099945,FALSE,2009,,8-May,22-Jul,9,3
765,SCHW,Charles Schwab Corp,46,FALSE,2009,,29-Oct,12-Jan,8,4
766,CHTYF,Charles Taylor PLC,$3.90 ,TRUE,,No data fetched for symbol CHTYF using YahooDailyReader,,,,
767,FPWM,Charlestowne Premium Beverages Inc,0.555000007,TRUE,2014,,,,,
768,CWBHF,Charlottes Web Holdings Inc,4.269999981,TRUE,2019,,,,,
769,CHPFF,Charoen Pokphand Foods PCL,0.910000026,TRUE,2011,,,,,
770,CPOKY,Charoen Pokphand Foods PCL,$3.35 ,TRUE,,No data fetched for symbol CPOKY using YahooDailyReader,,,,
771,CPOUF,Charoen Pokphand Foods PCL,$0.85 ,TRUE,,No data fetched for symbol CPOUF using YahooDailyReader,,,,
772,GTLS,Chart Industries Inc,93.58999634,FALSE,2009,,13-Dec,26-Feb,8,4
773,CHTR,Charter Communications Inc,647.1900024,FALSE,2010,,11-Dec,24-Feb,7,4
774,CVCS,Charter Corporate Services Inc,0.469999999,TRUE,2012,,,,,
775,CHFN,Charter Financial Corp,24.90999985,TRUE,2012,,,,,
776,CTOUF,Charter Hall Group,9.050000191,TRUE,2019,,,,,
777,FKKEF,Charter Hall Social Infrastructure REIT,2,TRUE,2018,,,,,
778,CHOB,Charter Oak Bank (ca),0.01278,FALSE,2009,,26-Aug,9-Nov,6,6
779,CWSRF,Chartwell Retirement Residences,8.57199955,FALSE,2009,,24-Nov,7-Feb,7,5
780,CCF,Chase Corp,108.4599991,FALSE,2009,,29-Aug,12-Nov,6,6
781,WHLT,Chase Packaging Corp,0.101999998,TRUE,2020,,,,,
782,CTAC,ChaSerg Technology Acquisition Corp,$12.00 ,TRUE,,No data fetched for symbol CTAC using YahooDailyReader,,,,
783,CHAA,chatAND Inc,$0.03 ,TRUE,,No data fetched for symbol CHAA using YahooDailyReader,,,,
784,CHTM,Chatham Corp,3150,TRUE,2012,,,,,
785,CLDT,Chatham Lodging Trust,9.909999847,FALSE,2010,,26-Sep,10-Dec,6,5
786,GELGF,Chatham Rock Phosphate Ltd,0.052829999,TRUE,2012,,,,,
787,CHHCF,CHC Group LLC,0.015,TRUE,2017,,,,,
788,HELIQ,CHC Group Ltd,0.449999988,TRUE,2014,,,,,
789,CHKP,Check Point Software Technologies Ltd,118.6699982,FALSE,2009,,2-Jan,17-Mar,10,2
790,CHEK,Check-Cap Ltd,0.297500014,TRUE,2015,,,,,
791,ECKTF,Checkit PLC,0.43156001,TRUE,2019,,,,,
792,CMPI,Checkmate Pharmaceuticals Inc,10.69999981,TRUE,2020,,,,,
793,CKP,Checkpoint Systems Inc,$10.14 ,TRUE,,'Date',,,,
794,CKPT,Checkpoint Therapeutics Inc,2.49000001,TRUE,2016,,,,,
795,ECRP,Chee Corp,10.5,TRUE,2019,,,,,
796,CAKE,Cheesecake Factory Inc,35.11000061,FALSE,2009,,1-Sep,15-Nov,7,5
797,CRRDF,Cheetah Canyon Resources Corp,0.090000004,TRUE,2015,,,,,
798,CMCM,Cheetah Mobile Inc,1.940000057,TRUE,2014,,,,,
799,COHG,Cheetah Oil & Gas Ltd,0.00765,TRUE,2012,,,,,
800,CHGG,Chegg Inc,70.38999939,TRUE,2013,,,,,
801,CEMI,Chembio Diagnostics Inc,4.380000114,FALSE,2009,,4-Apr,18-Jun,6,6
802,CHE,Chemed Corp,484.5400085,FALSE,2009,,8-Dec,21-Feb,9,3
803,CADMF,Chemesis International Inc,0.27094999,TRUE,2017,,,,,
804,GEDSF,Chemical Works of Gedeon Richter PLC,18.12210083,TRUE,2012,,,,,
805,RGEDF,Chemical Works of Gedeon Richter PLC,21.37999916,TRUE,2013,,,,,
806,CHEM,Chemicorp International Inc,$0.09 ,TRUE,,No data fetched for symbol CHEM using YahooDailyReader,,,,
807,CHMJF,Chemistree Technology Inc,0.036164999,TRUE,2017,,,,,
808,CCXI,ChemoCentryx Inc,59.00999832,TRUE,2012,,,,,
809,CLRGF,Chemoil Energy Ltd,$0.28 ,TRUE,,No data fetched for symbol CLRGF using YahooDailyReader,,,,
810,CMGMF,Chemring Group PLC,3.299999952,FALSE,2010,,12-Jul,25-Sep,3,8
811,CMGMY,Chemring Group PLC,3.25999999,TRUE,2011,,,,,
812,CGIFF,Chemtrade Logistics Income Fund,3.649399996,FALSE,2009,,30-Oct,13-Jan,6,6
813,CHMT,Chemtura Corp,$33.50 ,TRUE,,'Date',,,,
814,CHMG,Chemung Financial Corp,36.29999924,FALSE,2009,,1-Sep,15-Nov,6,6
815,CHHGF,Chen Hsong Holdings Ltd,0.219999999,TRUE,2013,,,,,
816,LNG,Cheniere Energy Inc,52.06999969,FALSE,2009,,6-Nov,20-Jan,8,4
817,CQP,Cheniere Energy Partners LP,35.75,FALSE,2009,,15-Mar,29-May,8,4
818,CQH,Cheniere Energy Partners LP Holdings LLC,32.06999969,TRUE,2013,,,,,
819,CRKZY,Cherkizovo Group PJSC,9,TRUE,2015,,,,,
820,CHRHF,Chernogorneft PJSC,$0.81 ,TRUE,,No data fetched for symbol CHRHF using YahooDailyReader,,,,
821,CHMI,Cherry Hill Mortgage Investment Corp,9.06000042,TRUE,2013,,,,,
822,CHKAQ,Chesapeake Energy Corp,3.25999999,FALSE,2009,,13-Dec,26-Feb,5,7
823,CPKF,Chesapeake Financial Shares Inc,20,FALSE,2009,,27-Jun,10-Sep,10,2
824,CHPGF,Chesapeake Gold Corp,3.559999943,FALSE,2009,,15-Jul,28-Sep,5,7
825,CHKR,Chesapeake Granite Wash Trust,0.224999994,TRUE,2011,,,,,
826,CHSP,Chesapeake Lodging Trust,$27.17 ,TRUE,,No data fetched for symbol CHSP using YahooDailyReader,,,,
827,CPK,Chesapeake Utilities Corp,109.5500031,FALSE,2009,,4-Oct,18-Dec,5,7
828,CSNRF,Chesnara PLC,$5.09 ,TRUE,,'Date',,,,
829,CESSF,Chesser Resources Ltd,0.165000007,TRUE,2020,,,,,
830,CHWWF,Chesswood Group Ltd,5.345310211,TRUE,2012,,,,,
831,CNBA,Chester Bancorp Inc,14.76000023,TRUE,2013,,,,,
832,CHMN,Chester Mining Co,0.230000004,FALSE,2009,,5-Mar,19-May,3,9
833,CHEV,Cheviot Financial Corp,$15.01 ,TRUE,,'Date',,,,
834,CVX,Chevron Corp,83.02999878,FALSE,2009,,24-Oct,7-Jan,5,7
835,CHWY,Chewy Inc,62.99000168,TRUE,2019,,,,,
836,CHFS,CHF Solutions Inc,6.070000172,TRUE,2012,,,,,
837,CAIHF,Chia Tai Enterprises International Ltd,0.180000007,TRUE,2016,,,,,
838,CGMVF,Chiang Mai Ram Medical Business PCL,$5.36 ,TRUE,,No data fetched for symbol CGMVF using YahooDailyReader,,,,
839,CGMFF,Chiangmai Frozen Foods PCL,$0.11 ,TRUE,,No data fetched for symbol CGMFF using YahooDailyReader,,,,
840,CHMA,Chiasma Inc,3.99000001,TRUE,2015,,,,,
841,CMAUF,Chibougamau Independent Mines Inc,0.100440003,TRUE,2013,,,,,
842,CBI,Chicago Bridge & Iron Co NV,16.38999939,TRUE,2012,,,,,
843,CVR,Chicago Rivet & Machine Co,20.96419907,FALSE,2009,,5-Jan,20-Mar,7,5
844,CSSE,Chicken Soup for the Soul Entertainment Inc,14.85999966,TRUE,2017,,,,,
845,CHS,Chico's FAS Inc,1.370000005,FALSE,2009,,31-Jan,15-Apr,5,7
846,CRVH,Chilco River Holdings Inc,0.0065,FALSE,2009,,11-Jun,25-Aug,3,9
847,PLCE,Children's Place Inc,32.27000046,FALSE,2009,,5-Mar,19-May,6,6
848,LVEN,Chile Mining Technologies Inc,$0.01 ,TRUE,,No data fetched for symbol LVEN using YahooDailyReader,,,,
849,CMETF,Chilean Metals Inc,0.125,FALSE,2010,,11-May,25-Jul,5,5
850,CHNO,Chill N Out Cryotherapy Inc,0.050000001,TRUE,2012,,,,,
851,CICPF,Chime Communications PLC,$5.46 ,TRUE,,No data fetched for symbol CICPF using YahooDailyReader,,,,
852,CIM,Chimera Investment Corp,9.989999771,FALSE,2009,,3-Sep,17-Nov,8,4
853,CMRX,Chimerix Inc,3.380000114,TRUE,2013,,,,,
854,CD,Chindata Group Holdings Ltd,15.03999996,TRUE,2020,,,,,
855,CESTF,Chinese Estates Holdings Ltd,0.469999999,FALSE,2010,,22-Jul,5-Oct,2,9
856,CESTY,Chinese Estates Holdings Ltd,16.23999977,TRUE,2014,,,,,
857,CIIX,Chineseinvestors.com Inc,0.0228,TRUE,2012,,,,,
858,CCBC,Chino Commercial Bancorp,10.09000015,FALSE,2009,,13-Jul,26-Sep,4,8
859,CNKEF,Chinook Energy Inc,$0.05 ,TRUE,,No data fetched for symbol CNKEF using YahooDailyReader,,,,
860,KDNY,Chinook Therapeutics Inc,14.43000031,TRUE,2020,,,,,
861,CHSEF,Chip Eng Seng Corp Ltd,$0.42 ,TRUE,,No data fetched for symbol CHSEF using YahooDailyReader,,,,
862,IMOS,ChipMOS TECHNOLOGIES Inc,20.5,FALSE,2009,,28-Oct,11-Jan,6,6
863,CMG,Chipotle Mexican Grill Inc,1251.430054,FALSE,2009,,9-Dec,22-Feb,9,3
864,IGHOF,Chiron Refineries Ltd,$0.28 ,TRUE,,No data fetched for symbol IGHOF using YahooDailyReader,,,,
865,CHYCF,Chiyoda Corp,2.369999886,TRUE,2012,,,,,
866,CHYCY,Chiyoda Corp,2.359999895,TRUE,2012,,,,,
867,COCXF,Chocoladefabriken Lindt & Spruengli AG,89138.60156,TRUE,2012,,,,,
868,LDSVF,Chocoladefabriken Lindt & Spruengli AG,8349,FALSE,2010,,12-Mar,26-May,7,4
869,CFSKF,Chofu Seisakusho Co Ltd,20.89999962,TRUE,2012,,,,,
870,CBKW,Choice Bancorp Inc,$34.60 ,TRUE,,No data fetched for symbol CBKW using YahooDailyReader,,,,
871,CHH,Choice Hotels International Inc,101.1600037,FALSE,2009,,13-Dec,26-Feb,9,3
872,PPRQF,Choice Properties Real Estate Investment Trust,10.26220036,TRUE,2014,,,,,
873,COFS,ChoiceOne Financial Services Inc,30.42000008,FALSE,2009,,18-Mar,1-Jun,5,7
874,CGHBF,Chong Hing Bank Ltd,$1.80 ,TRUE,,No data fetched for symbol CGHBF using YahooDailyReader,,,,
875,CCFFF,Chong Sing Holdings FinTech Group Ltd,0.032000002,TRUE,2018,,,,,
876,COGQF,Chongqing Rural Commercial Bank Co Ltd,$0.56 ,TRUE,,No data fetched for symbol COGQF using YahooDailyReader,,,,
877,CRCBY,Chongqing Rural Commercial Bank Co Ltd,$24.58 ,TRUE,,No data fetched for symbol CRCBY using YahooDailyReader,,,,
878,CHOOF,Choom Holdings Inc,0.065187998,TRUE,2013,,,,,
879,CHRRF,Chorus Aviation Inc,2.539089918,TRUE,2012,,,,,
880,CRHVF,Chorus Aviation Inc,$4.82 ,TRUE,,No data fetched for symbol CRHVF using YahooDailyReader,,,,
881,CCEAF,CHORUS Clean Energy AG,$11.10 ,TRUE,,No data fetched for symbol CCEAF using YahooDailyReader,,,,
882,CHRYY,Chorus Ltd,30.39999962,TRUE,2011,,,,,
883,CRRLF,Chorus Ltd,4.599999905,TRUE,2011,,,,,
884,CHOWF,Chow Sang Sang Holdings International Ltd,1.100000024,FALSE,2010,,18-May,1-Aug,5,6
885,CJEWF,Chow Tai Fook Jewellery Group Ltd,1.289999962,TRUE,2012,,,,,
886,CJEWY,Chow Tai Fook Jewellery Group Ltd,12.01000023,TRUE,2013,,,,,
887,CHPM,CHP Merger Corp,10.02999973,TRUE,2020,,,,,
888,CHYHY,Chr. Hansen Holding A/S,25.87999916,TRUE,2014,,,,,
889,CRTSF,Chr. Hansen Holding A/S,107.9700012,TRUE,2012,,,,,
890,CHDRF,Christian Dior SE,484.0125122,TRUE,2012,,,,,
891,CHDRY,Christian Dior SE,120.5,TRUE,2013,,,,,
892,CBKC,Christopher & Banks Corp,0.259750009,TRUE,2019,,,,,
893,CDXC,ChromaDex Corp,5.130000114,FALSE,2009,,7-Dec,20-Feb,8,4
894,CB,Chubb Ltd,149.2599945,FALSE,2009,,17-May,31-Jul,5,7
895,CHUEF,Chubu Electric Power Co Inc,12.14999962,TRUE,2014,,,,,
896,CBUPF,Chubu-Nippon Broadcasting Co Ltd,$5.80 ,TRUE,,No data fetched for symbol CBUPF using YahooDailyReader,,,,
897,CKOCF,Chudenko Corp,21.65999985,FALSE,2009,,5-Dec,18-Feb,6,6
898,CHGCF,Chugai Pharmaceutical Co Ltd,46.25,TRUE,2012,,,,,
899,CHGCY,Chugai Pharmaceutical Co Ltd,21.91500092,TRUE,2012,,,,,
900,CGKEY,Chugoku Electric Power Co Inc,25.31999969,TRUE,2014,,,,,
901,CGKEF,Chugoku Electric Power Co Inc,13.01000023,TRUE,2012,,,,,
902,CUGKF,Chugoku Marine Paints Ltd,$4.60 ,TRUE,,No data fetched for symbol CUGKF using YahooDailyReader,,,,
903,CHUM,Chuma Holdings Inc,0.01,TRUE,2019,,,,,
904,CNCN,Chun Can Capital Group,20,TRUE,2012,,,,,
905,CHT,Chunghwa Telecom Co Ltd,38.40999985,FALSE,2009,,22-Feb,7-May,4,8
906,CKZAF,Chuokeizai-Sha Holdings Inc,5.150000095,TRUE,2019,,,,,
907,CHD,Church & Dwight Co Inc,87.37999725,FALSE,2009,,22-Dec,7-Mar,10,2
908,CCX,Churchill Capital Corp II,10.02999973,TRUE,2019,,,,,
909,CCXX,Churchill Capital Corp III,9.840000153,TRUE,2020,,,,,
910,CCIV,Churchill Capital Corp IV,9.68999958,TRUE,2020,,,,,
911,CHDN,Churchill Downs Inc,180.8500061,FALSE,2009,,9-Dec,22-Feb,7,5
912,CLHMF,Churchill Mining PLC,$0.34 ,TRUE,,No data fetched for symbol CLHMF using YahooDailyReader,,,,
913,CHUY,Chuy's Holdings Inc,22.62999916,TRUE,2012,,,,,
914,HYQC,CHYF Media Group Holding Co,0.015,TRUE,2011,,,,,
915,CHYI,Chykingyoung Investment Development Holdings Inc,1.5,FALSE,2009,,28-Jun,11-Sep,4,8
916,CIFAF,CI Financial Corp,12.76000023,FALSE,2010,,28-Sep,12-Dec,4,7
917,CTPTY,Cia de Transmissao de Energia Eletrica Paulista,6.199999809,TRUE,2012,,,,,
918,CTPZY,Cia de Transmissao de Energia Eletrica Paulista,24,FALSE,2010,,6-Mar,20-May,7,4
919,COELF,CIA Energetica Do Ceara - COELCE,$16.27 ,TRUE,,No data fetched for symbol COELF using YahooDailyReader,,,,
920,HRTSF,CIA Hering SA,$6.43 ,TRUE,,No data fetched for symbol HRTSF using YahooDailyReader,,,,
921,ELP,Cia Paranaense De Energia Copel,12.48999977,FALSE,2009,,17-Nov,31-Jan,8,4
